"dataset","object_type","cell_line","sampleid","tissueid","mod_tissueid","unique.tissueid.fromstudies","Cellosaurus.Disease.Type","cellosaurus.disease","Cellosaurus.Accession.id","cellosaurus.cvcl_id","cellosaurus.depmap_id","cellosaurus.category","cellosaurus.sex","cellosaurus.age","cellosaurus.metastatic_site","CellLine.Type","Metastatic","n_data_types","has_rnaseq","has_mrna","has_mutation","has_cnv","has_drug","link","CCLE.name","Cell.line.primary.name","Cell.line.aliases","Gender","Site.Primary","Histology","Hist.Subtype1","Notes","Source","Expression.arrays","SNP.arrays","Oncomap","Hybrid.Capture.Sequencing","CCLE_rnaseq.sampleid","PharmacoDB.id","cellosaurus.synonyms","cellosaurus.ncit_id","cellosaurus.cellosaurus.synonyms","cellosaurus.cellosaurus.cvcl_id","cellosaurus.cellosaurus.disease","cellosaurus.cellosaurus.ncit_id","cellosaurus.cellosaurus.category","cellosaurus.cellosaurus.depmap_id","cellosaurus.cellosaurus.sex","cellosaurus.cellosaurus.age","cellosaurus.cellosaurus.metastatic_site","master_ccl_id","ccl_name","ccl_availability","ccle_primary_site","ccle_primary_hist","ccle_hist_subtype_1","EMT","DoublingTime","SeedingDensity","isBlood","isBone","isBone.Marrow","isBrain","isBreast","isCervix","isColon","isConnective.Tissue","isEsophagus","isHead.and.Neck","isKidney","isLiver","isLung","isLymphoid","isMuscle","isOvary","isPancreas","isProstate","isSkin","isSmall.Intestine","isStomach","isUnclassified","isUninary","isUterus","DNADamageMutation","PI3K","MAPK","Sample.Name","GDSC..Tissue.descriptor.1","GDSC..Tissue..descriptor.2","Cancer.Type...matching.TCGA.label.","COSMIC.identifier","Whole.Exome.Sequencing..WES.","Copy.Number.Alterations..CNA.","Gene.Expression","Methylation","Drug..Response","Microsatellite...instability.Status..MSI.","Screen.Medium","Growth.Properties","has_rna","PRISM.sampleid","PRISM.tissueid","depmap_id","primary_tissue","secondary_tissue","tertiary_tissue","passed_str_profiling"
"GDSC_2020(v1-8.2)","MAE","Rh1","Rh1","Bone","Bone","soft_tissue","Ewing sarcoma","Ewing sarcoma","CVCL_1658","CVCL_1658","ACH-002194","Cancer cell line","Male",NA," Bone marrow ","Cancer cell line","TRUE",5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH1_1310_2019","'RH1','RH-1','Rh-1','SJRH-1','SJRH1'","C4817","'RH1','RH-1','Rh-1','SJRH-1','SJRH1'","CVCL_1658","Ewing sarcoma","C4817","Cancer cell line","ACH-002194","Male",NA," Bone marrow ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH-1","soft_tissue","rhabdomyosarcoma",NA,"971773","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","Rh18","Rh18","Soft Tissue","Soft Tissue","soft_tissue","Alveolar rhabdomyosarcoma","Alveolar rhabdomyosarcoma","CVCL_1659","CVCL_1659","ACH-000689","Cancer cell line","Female","2Y",NA,"Cancer cell line",NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH18_1311_2019","'RH18','RH-18','Rh-18','Rh 18','SJRH-18','SJRH18'","C3749","'RH18','RH-18','Rh-18','Rh 18','SJRH-18','SJRH18'","CVCL_1659","Alveolar rhabdomyosarcoma","C3749","Cancer cell line","ACH-000689","Female","2Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH-18","soft_tissue","rhabdomyosarcoma",NA,"971774","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","Rh30","Rh30","Soft Tissue","Soft Tissue","soft_tissue","Alveolar rhabdomyosarcoma","Alveolar rhabdomyosarcoma","CVCL_0041","CVCL_0041","ACH-000833","Cancer cell line","Male","17Y"," Bone marrow ","Cancer cell line","TRUE",5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH30_1312_2019","'RH30','RH-30','Rh-30','RH30SJ','SJRH-30','SJRH30','SJ-RH30','SJ-Rh 30','SJRH 30','SJCRH30','RC13','RMS-13, RMS 13','RMS13'","C3749","'RH30','RH-30','Rh-30','RH30SJ','SJRH-30','SJRH30','SJ-RH30','SJ-Rh 30','SJRH 30','SJCRH30','RC13','RMS-13, RMS 13','RMS13'","CVCL_0041","Alveolar rhabdomyosarcoma","C3749","Cancer cell line","ACH-000833","Male","17Y"," Bone marrow ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SJRH30","soft_tissue","rhabdomyosarcoma",NA,"909716","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","Rh41","Rh41","Soft Tissue","Soft Tissue","soft_tissue","Alveolar rhabdomyosarcoma","Alveolar rhabdomyosarcoma","CVCL_2176","CVCL_2176","ACH-000100","Cancer cell line","Female","7Y",NA,"Cancer cell line",NA,3,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH41_1313_2019","'RH41','RH-41','Rh-41','SJ-Rh41'","C3749","'RH41','RH-41','Rh-41','SJ-Rh41'","CVCL_2176","Alveolar rhabdomyosarcoma","C3749","Cancer cell line","ACH-000100","Female","7Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RH-41","soft_tissue","rhabdomyosarcoma",NA,"1240210","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","RKN","RKN","Soft Tissue","Soft Tissue","soft_tissue","Ovarian leiomyosarcoma","Ovarian leiomyosarcoma","CVCL_3156","CVCL_3156","ACH-000505","Cancer cell line","Female","45Y",NA,"Cancer cell line",NA,3,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RKN_1315_2019",NA,"C5234",NA,"CVCL_3156","Ovarian leiomyosarcoma","C5234","Cancer cell line","ACH-000505","Female","45Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RKN","urogenital_system","ovary",NA,"1298539","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SaOS-2","SaOS-2","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_0548","CVCL_0548","ACH-000410","Cancer cell line","Female","11Y",NA,"Cancer cell line",NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saos2_1343_2019","'SAOS-2','Saos-2','SAOS 2','Saos 2','Saos2','SaOs2','SAOS2','Sarcoma OSteogenic-2','SaOS','SAOS'","C9145","'SAOS-2','Saos-2','SAOS 2','Saos 2','Saos2','SaOs2','SAOS2','Sarcoma OSteogenic-2','SaOS','SAOS'","CVCL_0548","Osteosarcoma","C9145","Cancer cell line","ACH-000410","Female","11Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saos-2","bone","osteosarcoma",NA,"909707","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","Sarc9371","Sarc9371","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_5G89","CVCL_5G89","ACH-002396","Cancer cell line",NA,NA,NA,"Cancer cell line",NA,3,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sarc9371_1344_2019","'SARC9371'","C9145","'SARC9371'","CVCL_5G89","Osteosarcoma","C9145","Cancer cell line","ACH-002396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SJSA-1","SJSA-1","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_1697","CVCL_1697","ACH-000748","Cancer cell line","Male","19Y",NA,"Cancer cell line",NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SJSA1_1382_2019","'SJSA1','SJSA','OsA-CL','OSA-CL','OsACL','OSACL','Os-A','OSA','OsA'","C9145","'SJSA1','SJSA','OsA-CL','OSA-CL','OsACL','OSACL','Os-A','OSA','OsA'","CVCL_1697","Osteosarcoma","C9145","Cancer cell line","ACH-000748","Male","19Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SJSA-1","bone","bone_other",NA,"909717","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SK-ES-1","SK-ES-1","Bone","Bone","bone","Ewing sarcoma","Ewing sarcoma","CVCL_0627","CVCL_0627","ACH-000087","Cancer cell line","Male","18Y",NA,"Cancer cell line",NA,3,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SKES1_1387_2019","'Sk-Es-1','Sk-ES-1','SK ES 01','SK-ES1','SKES-1','SKES1','SK-ES'","C4817","'Sk-Es-1','Sk-ES-1','SK ES 01','SK-ES1','SKES-1','SKES1','SK-ES'","CVCL_0627","Ewing sarcoma","C4817","Cancer cell line","ACH-000087","Male","18Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SK-ES-1","bone","ewings_sarcoma",NA,"684072","Y","Y","Y","Y","Y","MSS/MSI-L","R","Semi-Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SK-LMS-1","SK-LMS-1","Soft Tissue","Soft Tissue","soft_tissue","Vulvar leiomyosarcoma","Vulvar leiomyosarcoma","CVCL_0628","CVCL_0628","ACH-000145","Cancer cell line","Female","43Y",NA,"Cancer cell line",NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SKLMS1_1391_2019","'SKLMS-1','SKLMS1'","C40318","'SKLMS-1','SKLMS1'","CVCL_0628","Vulvar leiomyosarcoma","C40318","Cancer cell line","ACH-000145","Female","43Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SK-LMS-1","soft_tissue","soft_tissue_other",NA,"909720","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SK-NEP-1","SK-NEP-1","Bone","Bone","bone","Ewing sarcoma","Ewing sarcoma","CVCL_0631","CVCL_0631","ACH-001192","Cancer cell line","Female","25Y"," Pleural effusion ","Cancer cell line","TRUE",5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SKNEP1_1410_2019","'SKNEP-1','SKNEP1','SKNEP'","C4817","'SKNEP-1','SKNEP1','SKNEP'","CVCL_0631","Ewing sarcoma","C4817","Cancer cell line","ACH-001192","Female","25Y"," Pleural effusion ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SK-UT-1","SK-UT-1","Uterus","Soft Tissue","soft_tissue","Uterine corpus leiomyosarcoma","Uterine corpus leiomyosarcoma","CVCL_0533","CVCL_0533","ACH-000939","Cancer cell line","Female","75Y",NA,"Cancer cell line",NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SKUT1_1415_2019","'SK UT 1','SKUT-1','SKUT1','Skut1'","C6340","'SK UT 1','SKUT-1','SKUT1','Skut1'","CVCL_0533","Uterine corpus leiomyosarcoma","C6340","Cancer cell line","ACH-000939","Female","75Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SK-UT-1","soft_tissue","soft_tissue_other",NA,"909732","Y","Y","Y","Y","Y","MSI-H","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SW684","SW684","Soft Tissue","Soft Tissue","soft_tissue","Fibrosarcoma","Fibrosarcoma","CVCL_1726","CVCL_1726","ACH-002309","Cancer cell line","Male","68Y",NA,"Cancer cell line",NA,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW684_1543_2019","'SW-684','SW 684'","C3043","'SW-684','SW 684'","CVCL_1726","Fibrosarcoma","C3043","Cancer cell line","ACH-002309","Male","68Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW684","soft_tissue","fibrosarcoma",NA,"909754","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SW872","SW872","Soft Tissue","Soft Tissue","soft_tissue","Liposarcoma","Liposarcoma","CVCL_1730","CVCL_1730","ACH-002310","Cancer cell line","Male","36Y",NA,"Cancer cell line",NA,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW872_1547_2019","'SW-872','SW 872'","C3194","'SW-872','SW 872'","CVCL_1730","Liposarcoma","C3194","Cancer cell line","ACH-002310","Male","36Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW872","soft_tissue","soft_tissue_other",NA,"909756","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","SW982","SW982","Soft Tissue","Soft Tissue","soft_tissue","Biphasic synovial sarcoma","Biphasic synovial sarcoma","CVCL_1734","CVCL_1734","ACH-001274","Cancer cell line","Female","25Y",NA,"Cancer cell line",NA,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW982_1552_2019","'SW-982','SW 982'","C4279","'SW-982','SW 982'","CVCL_1734","Biphasic synovial sarcoma","C4279","Cancer cell line","ACH-001274","Female","25Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SW982","soft_tissue","soft_tissue_other",NA,"909759","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","T1-73","T1-73","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_3605","CVCL_3605","ACH-000529","Cancer cell line","Sex unspecified","Age unspecified",NA,"Cancer cell line",NA,3,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TI73_1594_2019","'TI-73','T173'","C9145","'TI-73','T173'","CVCL_3605","Osteosarcoma","C9145","Cancer cell line","ACH-000529","Sex unspecified","Age unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","TC-71","TC-71","Bone","Bone","bone","Ewing sarcoma","Ewing sarcoma","CVCL_2213","CVCL_2213","ACH-000424","Cancer cell line","Male","22Y",NA,"Cancer cell line",NA,3,FALSE,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TC71_1567_2019","'TC71','GM11654'","C4817","'TC71','GM11654'","CVCL_2213","Ewing sarcoma","C4817","Cancer cell line","ACH-000424","Male","22Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TC-71","bone","ewings_sarcoma",NA,"1240221","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","TE 441.T","TE 441.T","Soft Tissue","Soft Tissue","soft_tissue","Rhabdomyosarcoma","Rhabdomyosarcoma","CVCL_1754","CVCL_1754","ACH-000772","Cancer cell line","Female","14Y",NA,"Cancer cell line",NA,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE441.T_1573_2019","'TE-441-T','TE441T'","C3359","'TE-441-T','TE441T'","CVCL_1754","Rhabdomyosarcoma","C3359","Cancer cell line","ACH-000772","Female","14Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TE-441-T","soft_tissue","rhabdomyosarcoma",NA,"924248","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","U2OS","U2OS","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_0042","CVCL_0042","ACH-000364","Cancer cell line","Female","15Y",NA,"Cancer cell line",NA,4,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U2OS_1619_2019","'U-2 OS','U-2OS','U-2-OS','U2-OS','U20-S','U20S','2T'","C9145","'U-2 OS','U-2OS','U-2-OS','U2-OS','U20-S','U20S','2T'","CVCL_0042","Osteosarcoma","C9145","Cancer cell line","ACH-000364","Female","15Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U-2-OS","bone","osteosarcoma",NA,"909776","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v1-8.2)","MAE","VA-ES-BJ","VA-ES-BJ","Soft Tissue","Soft Tissue","bone","Epithelioid sarcoma","Epithelioid sarcoma","CVCL_1785","CVCL_1785","ACH-001702","Cancer cell line","Male","41Y"," Bone marrow ","Cancer cell line","TRUE",5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAESBJ_1651_2019","'VAESBJ','Valhalla-Epithelioid Sarcoma-BJ'","C3714","'VAESBJ','Valhalla-Epithelioid Sarcoma-BJ'","CVCL_1785","Epithelioid sarcoma","C3714","Cancer cell line","ACH-001702","Male","41Y"," Bone marrow ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA-ES-BJ","soft_tissue","soft_tissue_other",NA,"688121","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",NA,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v2-8.2)","MAE","143B","143B","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_2270","CVCL_2270","ACH-001001","Cancer cell line","Female","13Y",NA,"Cancer cell line",NA,3,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143B_3_2019","'143b','143 B','143B TK-','143B.TK-','143BTK-','143TK-','HOS-143B','HOS-143b','GM05887','GM05887A'","C9145","'143b','143 B','143B TK-','143B.TK-','143BTK-','143TK-','HOS-143B','HOS-143b','GM05887','GM05887A'","CVCL_2270","Osteosarcoma","C9145","Cancer cell line","ACH-001001","Female","13Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v2-8.2)","MAE","A-204","A-204","Soft Tissue","Soft Tissue","soft_tissue","Embryonal rhabdomyosarcoma","Embryonal rhabdomyosarcoma","CVCL_1058","CVCL_1058","ACH-000201","Cancer cell line","Female","1Y",NA,"Cancer cell line",NA,4,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A204_37_2019","'A204'","C8971","'A204'","CVCL_1058","Embryonal rhabdomyosarcoma","C8971","Cancer cell line","ACH-000201","Female","1Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A204","soft_tissue","rhabdomyosarcoma",NA,"910784","Y","Y","Y","Y","Y","MSS/MSI-L","R","Adherent",FALSE,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v2-8.2)","MAE","A-673","A-673","Bone","Bone","bone","Ewing sarcoma","Ewing sarcoma","CVCL_0080","CVCL_0080","ACH-000052","Cancer cell line","Female","15Y",NA,"Cancer cell line",NA,4,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A673_49_2019","'A673','RMS 1598','RMS1598'","C4817","'A673','RMS 1598','RMS1598'","CVCL_0080","Ewing sarcoma","C4817","Cancer cell line","ACH-000052","Female","15Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A673","soft_tissue","rhabdomyosarcoma",NA,"684052","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",FALSE,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v2-8.2)","MAE","CADO-ES1","CADO-ES1","Bone","Bone","bone","Ewing sarcoma","Ewing sarcoma","CVCL_1103","CVCL_1103","ACH-000210","Cancer cell line","Female","19Y"," Pleural effusion ","Cancer cell line","TRUE",3,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CADOES1_162_2019","'CADO-ES-1','Cado-ES-1','CADO ES1','CADOES1','CADO-ES','Cado-ES','ESCADO1','Center for Adult Diseases Osaka-Ewing Sarcoma 1'","C4817","'CADO-ES-1','Cado-ES-1','CADO ES1','CADOES1','CADO-ES','Cado-ES','ESCADO1','Center for Adult Diseases Osaka-Ewing Sarcoma 1'","CVCL_1103","Ewing sarcoma","C4817","Cancer cell line","ACH-000210","Female","19Y"," Pleural effusion ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CADO-ES1","bone","ewings_sarcoma",NA,"753539","Y","Y","Y","Y","Y","MSS/MSI-L","R","Suspension",FALSE,NA,NA,NA,NA,NA,NA,NA
"GDSC_2020(v2-8.2)","MAE","CAL-72","CAL-72","Bone","Bone","bone","Osteosarcoma","Osteosarcoma","CVCL_1113","CVCL_1113","ACH-001715","Cancer cell line","Male","10Y",NA,"Cancer cell line",NA,5,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAL72_175_2019","'CAL 72','CAL72','Cal72','Centre Antoine Lacassagne-72'","C9145","'CAL 72','CAL72','Cal72','Centre Antoine Lacassagne-72'","CVCL_1113","Osteosarcoma","C9145","Cancer cell line","ACH-001715","Male","10Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAL-72","bone","osteosarcoma",NA,"906827","Y","Y","Y","Y","Y","MSS/MSI-L","D/F12","Adherent",TRUE,NA,NA,NA,NA,NA,NA,NA
